x_corr,y_corr,z_corr,r,theta,phi,phi_abs,theta_bin,phi_bin_abs,low_dorsal_margin,high_ventral_margin,high_margin,uniform
-251.41781443451345,-216.01725408863254,112.36382211806291,349.99999999999994,1.2439694514854902,-2.431783836648389,2.431783836648389,16,15,2.1887451147306516,1.8566822867746244,1.864593109648896,2.0602532114668968
233.91473234154628,-251.09993831358912,68.79475977496034,350.0,1.3729517053211746,-0.8208156892917882,0.8208156892917882,17,5,2.3329079880161183,1.9923065111565077,2.414210495188388,2.065520144949577
-181.22727003861795,5.637780448673208,299.37416726558484,349.99999999999994,0.544561058486502,3.1104937862754904,3.1104937862754904,7,19,2.1873696554209197,1.99807030270625,2.0410373611666834,2.1149408258678672
207.20904142157795,245.9498490102255,138.10533995830158,349.99999999999994,1.165178331995171,0.8706813594541334,0.8706813594541334,15,6,2.125911703142533,1.7837813217544145,1.8952190548705357,2.1805303664617757
-262.76297475301647,-71.1524387971659,219.983975671323,350.00000000000006,0.8911401429774927,-2.8771487109209835,2.8771487109209835,11,18,1.8761142063696457,2.0380740724710655,1.9799910446027205,1.9173736685951326
11.251489772238436,318.0263151990595,145.71433292169186,350.0,1.1413948777266651,1.5354319612416725,1.5354319612416725,14,10,2.061068378863491,1.9670019724781347,2.102011196970577,1.7586793585271312
-280.7900423015739,-206.7238005432659,30.368115404620767,350.00000000000006,1.4839210448316114,-2.5069679505028613,2.5069679505028613,18,16,2.7713239641327094,1.9199008269753344,2.8822823340683454,2.0654855634685214
-132.63380451240388,-136.23365089273972,293.851435703487,350.00000000000006,0.5742949388582387,-2.34280636446613,2.34280636446613,7,15,2.1194097717487708,2.1280669702761066,1.9428404480186778,1.9511915250243466
328.62466433685523,51.73392336343967,108.76318845507878,350.0,1.2548122612583996,0.15614408409634856,0.15614408409634856,16,1,1.9996097414845928,1.8923503735747111,1.9067661342821942,2.113269127045112
163.0933613806615,-37.104749960535905,307.4472198669603,349.99999999999994,0.49824912985049147,-0.22369859000141162,0.22369859000141162,7,2,2.005613510077951,2.041044925598205,2.051256139401233,2.075375316095373
109.18261187382028,205.92753721648342,261.09961064766946,350.00000000000006,0.728762793057054,1.0832822581627275,1.0832822581627275,9,7,1.982013418278786,2.1350067268446296,1.6169580006666546,2.0683854608946106
-220.44093371384162,270.61695556374923,25.927940619676352,350.0,1.4966485724345207,2.254368441739981,2.254368441739981,19,14,2.7010957710087617,1.7174875698900365,2.9334874700384597,2.231376709790305
-139.16132144193946,321.0391284912236,8.246489685243152,350.0,1.547232747172108,1.9798204967715176,1.9798204967715176,19,12,2.9876697305867346,1.9827913795090264,2.8967802856015465,1.9720637664684113
-131.22471399955833,-296.3379846182166,132.15094894910038,350.0,1.1836212118682563,-1.9876642684569281,1.9876642684569281,15,13,2.0486871414568135,2.021961242680284,2.0778546525741413,1.8358748888038448
249.93755591192343,37.49173317360423,242.12721467941893,350.0,0.8068284948849062,0.14889425102612336,0.14889425102612336,10,1,2.051291678717672,1.8424081032035335,2.0352458050898248,2.1107021381241005
-140.75615047422028,-85.53273430270053,308.82334346092154,350.0,0.48995845523979537,-2.595555409089124,2.595555409089124,6,16,1.9445953287699698,1.8490265042858667,2.015315408602576,2.0620033983651185
89.45269757389009,-331.1345626512776,69.62841599879528,350.0,1.3705218473632965,-1.3069539902735703,1.3069539902735703,17,8,2.375353966177158,1.830409607973341,2.317020951543879,2.109324609663232
167.2917045606172,-243.32616647100357,187.89854255881983,350.0,1.0040937944559694,-0.96849512476134,0.96849512476134,13,6,2.1944587538560585,1.87903368381768,2.0180706804670487,1.8853271252532386
-214.62868972628485,-221.85604785988025,164.96793498850823,350.0,1.0799902569504034,-2.339637902733479,2.339637902733479,14,15,1.8586560309827023,1.998977971089221,1.917657458490816,1.9783267197241496
-55.12899306071192,291.9416513314221,185.01585429901496,350.0,1.0138261546962821,1.7574342574850945,1.7574342574850945,13,11,2.0349006387023203,1.9314090635455181,1.8362999961828848,1.8918795064855696
57.008515213736665,329.20336888426624,104.28408847170721,349.99999999999994,1.2682471782357305,1.399325747195674,1.399325747195674,16,9,1.998806888357265,1.936672729942277,1.9944436655473952,1.8337157928645422
204.92311801525494,-198.2102898337149,203.02511348830873,350.0,0.9519795516360424,-0.7687480725913959,0.7687480725913959,12,5,2.1707257272265776,2.059207790375721,2.226567502116043,1.8240911881939184
15.918586920783884,338.85239489561684,86.1722290761379,350.0,1.3220321473080845,1.5238529017001332,1.5238529017001332,16,10,2.0105445930482366,1.897975253574172,2.1414102778015454,2.0842559311910582
302.44638560789895,167.57154478132435,54.276709667395245,350.0,1.4150916260773156,0.5059501430067956,0.5059501430067956,18,4,2.393132696842248,2.1075400161095867,2.415871060359301,2.0989032507211123
-184.38698824735036,-92.545245533833,282.73099599116125,350.0,0.6303812372179171,-2.676420065265829,2.676420065265829,8,17,2.04709203233757,2.111100540484042,1.8724946745544093,2.131294632594671
346.0883237553216,-35.5764256297156,38.17315941397886,350.00000000000006,1.4615127598164692,-0.1024359968262472,0.1024359968262472,18,1,1.8873817388119853,2.032522103320169,2.7404317139764007,1.8551130137803877
-183.86880736244277,288.39805883739115,74.28876993151505,350.0,1.3569157668163858,2.138371043094954,2.138371043094954,17,13,2.3496232824464114,1.9412738967312304,2.4567226211466267,1.8198815437042049
329.6263307507197,-38.99269457599807,111.02275372877425,350.0,1.248012476276746,-0.11774643900996017,0.11774643900996017,16,1,1.9942063042033271,1.9248078968742304,1.9245956635710315,1.8776070942407341
-119.19903254869845,202.7780573165086,259.1768703229458,349.99999999999994,0.7369743364336834,2.1022192614046613,2.1022192614046613,9,13,2.017060285583748,2.148236361324169,1.998345774619636,1.957617075547991
-53.457677416159314,102.00126147058079,330.511753775384,350.0,0.33527671990700464,2.0535284262931763,2.0535284262931763,5,13,2.0204244546190866,1.9473449509871106,2.095167661520938,2.1032104503809537
-127.74148866295936,282.11084445309865,163.08152414093573,350.0,1.0860914943166464,1.9959812894782363,1.9959812894782363,14,13,1.9449209246559054,1.894247398062359,2.0979677333669535,1.9914401472333099
-173.6627855321117,245.29483136307812,179.3646638214641,350.0,1.0327370281918957,2.1868550926109336,2.1868550926109336,13,14,2.127502165843153,2.0847008351943357,1.8907012375097116,2.021832450943635
311.0838863386785,-112.60166725842869,114.22644260873342,350.0,1.238344837962098,-0.34729457925644025,0.34729457925644025,15,3,1.9961672835573299,2.025506950191178,2.084466752739507,2.1480615584644527
339.85887064589446,-76.4808483735322,33.86189414905757,350.00000000000006,1.4738964875272473,-0.22134973677720932,0.22134973677720932,18,2,2.1690254364275203,2.0080196133879737,2.5823010197028387,2.126420419574301
121.27721152616674,-243.12125586275755,220.64426779808485,350.0,0.8887122304888476,-1.108081745355577,1.108081745355577,11,7,1.822274339067401,2.0002365984089225,1.9494972239660786,1.977176484508404
-277.93332260852674,-171.07452913084896,126.43802302489117,350.0,1.201186651150896,-2.5898368430579426,2.5898368430579426,15,16,2.0852823028430443,1.8847155480295839,2.2026334932128018,2.0263421321413775
-150.75119157008,221.76988140524256,224.9270947256148,350.0,0.872845760486846,2.1678116191745533,2.1678116191745533,11,14,2.1137907912061324,1.8924497490858996,2.0274466920811722,1.986718644823197
182.00640118384692,234.35297659718927,185.61344856486514,350.00000000000006,1.0118134756100854,0.9104664500082292,0.9104664500082292,13,6,2.0636268823318096,2.0565136532066655,1.8364328955893199,1.980561990112795
-253.18667976960978,217.2143435340481,105.89822543514887,350.0,1.2634122559260783,2.432517581471692,2.432517581471692,16,15,2.1342308246034616,1.9991542556189548,2.130060264248149,1.9776198763488166
