x_corr,y_corr,z_corr,theta,dist_out,cur_phi,phi_bin_cur,emb,rel_theta,phi_abs,low_dorsal_margin,high_ventral_margin,high_margin,uniform
-52.62929018309417,23.506193968135,302.68499137978347,0.1231527029284041,12.315887552426886,-1.064381518454642,7,C07_px+1425_py+0902,0.08248092114522844,1.064381518454642,1.5054864693696226,2.792209344672768,1.596758482079818,1.4373659307355797
12.466679183025915,86.02701530237019,303.32968136978604,0.1841608640685858,8.763690570546885,-2.359038035835509,3,C07_px+1425_py+0902,0.12334083902412483,2.359038035835509,1.8086972265712817,1.1316769177715431,1.5674025591892005,1.4729319115626824
-7.32939121370254,107.40371640407376,303.14357078425724,0.226857017550535,6.195901704542962,-2.1469881510261253,4,C07_px+1425_py+0902,0.1519363792340425,2.1469881510261253,1.8428703433765676,2.2891135030040846,3.0672848559282446,2.2952111783775537
-50.76223733636705,-93.30670296677008,301.63511071827224,0.2250218600019159,7.874586931045997,0.4282155747138287,11,C07_px+1425_py+0902,0.15070729143119727,0.4282155747138287,2.7753713353065144,1.4617739824578615,1.9319503993341738,1.1254917715716308
-78.16630050126334,-65.39856901791994,303.0365260708618,0.2152203589608617,7.117948517494426,0.0523702921086455,10,C07_px+1425_py+0902,0.14414278399247657,0.0523702921086455,2.1259154547946943,2.406810155008279,2.1425649634633017,2.018596194277416
-33.61180569196782,-47.17008845848113,303.5971229705019,0.1233774127584509,11.388278247087555,0.3073587420545851,11,C07_px+1425_py+0902,0.08263141945612155,0.3073587420545851,1.7531607069866753,1.3825885934633286,2.6309272341628724,2.2659882038565806
-61.6265924136296,-16.25379714731742,300.48967582608657,0.1370016697422135,13.97890974368562,-0.386453587988262,9,C07_px+1425_py+0902,0.09175619901206315,0.386453587988262,1.0306914826141857,2.124375091091521,2.1302150325182936,1.853413076291968
60.11207764638033,0.3129228305325481,303.50697706218807,0.1280353940187095,11.299035938386623,2.50247057057033,18,C07_px+1425_py+0902,0.08575107964942398,2.50247057057033,2.1198845108208104,2.4779474451279118,2.084942981466267,3.1352330007055897
20.21420606133872,13.14282101792357,299.913338880264,0.0522084474083905,16.988279724250162,3.073764919024993,19,C07_px+1425_py+0902,0.034966352596497295,3.073764919024993,1.0671891043862445,1.4803208353445179,2.0178926194494897,2.0740050468740403
-83.50211471626353,12.702158331497824,302.565103928689,0.1794980943367184,9.805156680243158,-0.7952881960038329,8,C07_px+1425_py+0902,0.12021797177535566,0.7952881960038329,1.3988515832813797,2.1374337602277476,1.9031020401209724,1.8147531249610886
-19.83460890317334,9.61739719157418,300.78878642158526,0.0475992049358452,16.180968911357695,-1.0958059750371776,7,C07_px+1425_py+0902,0.031879334968161,1.0958059750371776,1.5646415153216258,1.8342901394258058,2.2146819643539253,1.8177386327991623
116.60823132991544,36.72574289057147,301.97564867157246,0.2573187813321798,5.05437898090463,2.802380145759868,18,C07_px+1425_py+0902,0.17233799671116024,2.802380145759868,2.018704197539212,2.8350559830521633,2.607121676565096,1.6728262981563184
70.0138343629461,48.91399900136006,303.3372379943023,0.1810114458305128,8.93538174638661,3.107073115450661,19,C07_px+1425_py+0902,0.12123153154510943,3.107073115450661,2.6104879381602784,1.42801026275279,2.0511166535650154,1.6066122545442165
