x_corr,y_corr,z_corr,r,theta,phi,phi_abs,theta_bin,phi_bin_abs,low_dorsal_margin,high_ventral_margin,high_margin,uniform
-251.41781443451345,-216.01725408863254,112.36382211806291,349.99999999999994,1.2439694514854902,-2.431783836648389,2.431783836648389,16,15,2.034319473362363,1.90957495579356,2.140943930265499,1.8869863898106753
233.91473234154628,-251.09993831358912,68.79475977496034,350.0,1.3729517053211746,-0.8208156892917882,0.8208156892917882,17,5,2.379398180965755,1.9524298958978483,2.4598200622778372,1.9895709079770187
-181.22727003861795,5.637780448673208,299.37416726558484,349.99999999999994,0.544561058486502,3.1104937862754904,3.1104937862754904,7,19,2.051227834630701,2.105894304932451,1.9809072385733484,2.02589630353957
207.20904142157795,245.9498490102255,138.10533995830158,349.99999999999994,1.165178331995171,0.8706813594541334,0.8706813594541334,15,6,2.029485577909341,1.9886003678218078,2.1141794035641217,1.9600931784507898
-262.76297475301647,-71.1524387971659,219.983975671323,350.00000000000006,0.8911401429774927,-2.8771487109209835,2.8771487109209835,11,18,2.197407131295253,1.9155643834556089,2.118871372240275,1.9706558048384102
11.251489772238436,318.0263151990595,145.71433292169186,350.0,1.1413948777266651,1.5354319612416725,1.5354319612416725,14,10,1.9962856894878351,2.0383672355354387,2.0482780582568187,2.1388040947732203
-280.7900423015739,-206.7238005432659,30.368115404620767,350.00000000000006,1.4839210448316114,-2.5069679505028613,2.5069679505028613,18,16,2.9057312878016637,2.132588757367354,2.586295532555068,2.0743441160977873
-132.63380451240388,-136.23365089273972,293.851435703487,350.00000000000006,0.5742949388582387,-2.34280636446613,2.34280636446613,7,15,2.037806140453286,2.026598701010336,1.8797895842634178,1.9640590535951095
328.62466433685523,51.73392336343967,108.76318845507878,350.0,1.2548122612583996,0.15614408409634856,0.15614408409634856,16,1,1.865300343651845,1.9542630204572387,2.053779034047688,2.11457461513773
163.0933613806615,-37.104749960535905,307.4472198669603,349.99999999999994,0.49824912985049147,-0.22369859000141162,0.22369859000141162,7,2,2.105509792687708,1.8330779302691969,1.9920408714904256,2.153022917831406
109.18261187382028,205.92753721648342,261.09961064766946,350.00000000000006,0.728762793057054,1.0832822581627275,1.0832822581627275,9,7,1.9221245872064852,2.0442522471594566,2.0907898766264053,1.916927431548213
-220.44093371384162,270.61695556374923,25.927940619676352,350.0,1.4966485724345207,2.254368441739981,2.254368441739981,19,14,2.606456225421296,2.0685241647476196,2.76941132580417,1.9215047934689844
-139.16132144193946,321.0391284912236,8.246489685243152,350.0,1.547232747172108,1.9798204967715176,1.9798204967715176,19,12,2.8163726007121026,2.2002323744583014,2.756550700096503,1.9911419453480792
