x_corr,y_corr,z_corr,theta,dist_out,cur_phi,phi_bin_cur,emb,rel_theta,phi_abs,low_dorsal_margin,high_ventral_margin,high_margin,uniform
-69.034022156096,-3.630679617447273,290.61850221770027,0.1534008135191597,11.855698569969718,2.643107232051044,18,B07_px+1257_py-0474,0.09785458293820466,2.643107232051044,1.4027433841577799,1.8458136468428812,1.526903921980848,2.037414649362976
-14.388098861561064,17.854534246819533,289.9670342540109,0.0513562978383509,15.577596679348003,1.6980653140384936,15,B07_px+1257_py-0474,0.03276025068533533,1.6980653140384936,1.4017707072891006,3.072353327375647,1.7882063201457605,2.1133513663031227
-50.80119426130637,46.39170698326421,290.9199730786955,0.1525176119740415,11.59072435293291,1.850502185389336,16,B07_px+1257_py-0474,0.09729118749808123,1.850502185389336,2.2445737137301887,2.693743359277965,1.8888090257908188,3.055966735445724
-12.86594016783493,70.41476837597989,291.909786283456,0.158059905725191,10.332926681224308,1.2004896380013854,14,B07_px+1257_py-0474,0.10082662405215147,1.2004896380013854,1.5612518053659095,2.540825619084933,2.553761498292448,1.6970249192231504
-63.3972049869336,104.2940384442706,293.0973578549019,0.2643378027929642,2.2832214603287184,1.5659527953732648,15,B07_px+1257_py-0474,0.16862143592136924,1.5659527953732648,1.2337689597457047,2.3978591037115415,3.2329840907882157,1.762271939585967
-16.087916262794124,118.61382847084067,292.11109598013377,0.2603103432089118,3.6320586297219393,1.1545767734063097,13,B07_px+1257_py-0474,0.16605231409693574,1.1545767734063097,1.6463003415278512,2.207320494022796,1.0135920334340467,2.1697796002320855
-9.73207599220805,-103.1197007460996,286.58733913610985,0.230737970472118,11.538164836040494,-2.21592373391912,3,B07_px+1257_py-0474,0.1471880582024215,2.21592373391912,1.5280542546777918,2.1281734765027767,0.947108816148825,2.2537493610649495
31.058361426533057,-95.74370215805776,289.2738426420908,0.2224305619820876,9.347088458343592,-1.8081452907889937,5,B07_px+1257_py-0474,0.14188875127933476,1.8081452907889937,1.6826778985801591,1.404088680423304,2.228568068349339,2.736128975300078
-43.0643822981358,-88.55727449738056,287.55118187915684,0.2190241372016614,11.338514168548784,-2.5744442972502344,2,B07_px+1257_py-0474,0.1397157883819943,2.5744442972502344,1.990198446796546,2.8740843873256923,1.8013579266948296,1.7843104216724102
81.96389550352093,-82.32558884668029,290.02323689032687,0.2547064239740332,6.23532977140718,-1.3386293458281289,6,B07_px+1257_py-0474,0.16247756656484438,1.3386293458281289,1.889641888577798,1.4802178740023813,1.1672036537582808,2.555543605381098
-64.9819461179004,-53.42483457743285,291.62034582255427,0.1853541054182994,9.224893008294371,-3.0045210705878787,1,B07_px+1257_py-0474,0.11823763033255562,3.0045210705878787,0.9739963409333612,2.6064774770254697,1.5380759319551287,2.1610470618977287
50.89648919963688,-51.56272513169999,292.22495808525423,0.1597803144887039,9.932172164506028,-1.3429301467450294,6,B07_px+1257_py-0474,0.10192407509021757,1.3429301467450294,1.8070861981886759,1.4095277467224094,1.940841025136017,2.462127032618563
-23.716284174736128,-40.86325996704676,290.2791739166949,0.1054042522616666,14.02825978723223,-2.647695240683517,2,B07_px+1257_py-0474,0.0672375126856185,2.647695240683517,2.0989623549080854,1.9348875477970449,1.8532351583376885,1.011432937436714
95.63868842293452,-41.31356247560155,290.9414430773877,0.2286808683945829,7.209252467418196,-0.9587936480256294,7,B07_px+1257_py-0474,0.14587583005160165,0.9587936480256294,1.8232106551713734,2.592562540376809,1.6968962261436393,1.4448489800690172
55.7080137488773,-13.361773330917424,289.0661325745437,0.1281135153292184,14.47274469317739,-0.7864362708400935,8,B07_px+1257_py-0474,0.08172378179547368,0.7864362708400935,2.474992604526805,1.3208190674842815,1.353275394145718,1.5264784972958876
19.603003299915216,-8.441180732510771,292.6023986159078,0.0473772079143007,12.996347521238874,-0.9576394319957446,7,B07_px+1257_py-0474,0.03022198393133984,0.9576394319957446,2.1910032399534813,1.795150774444822,2.682448031486302,1.3339750032534021
-30.868109414663053,-5.791317668605678,285.4553935565872,0.0713934521250638,19.74301277672862,2.776021986910475,18,B07_px+1257_py-0474,0.04554197805048947,2.776021986910475,2.2981924716620554,2.3253516777187446,1.9130311739217292,2.030259682500059
88.95921747926037,12.535885044519809,291.9219328613416,0.1974298226608973,8.222274550272743,-0.4110342151733263,9,B07_px+1257_py-0474,0.1259407464200496,0.4110342151733263,2.235357894261063,1.7771513948005535,0.7967852306767227,3.3201868966994166
-101.67174328702544,17.858246685249505,290.9601820265736,0.2266476614848162,7.330701377819821,2.4166905157000307,17,B07_px+1257_py-0474,0.1445788446600773,2.4166905157000307,1.870064018551266,2.373158217438876,1.9804012650884741,1.8668159106571867
